4  190.00  0.00 205.00  0.00 195.00  0.00 200.00  0.00 5891.57 
4  195.00  0.00 225.00  0.00 205.00  0.00 215.00  0.00 4731.47 
4  195.00  0.00 210.00  0.00 200.00  0.00 205.00  0.00 3282.96 
4  200.00  0.00 230.00  0.00 210.00  0.00 220.00  0.00 5310.26 
4  200.00  0.00 215.00  0.00 205.00  0.00 210.00  0.00 3684.01 
4  205.00  0.00 235.00  0.00 215.00  0.00 225.00  0.00 5200.74 
4  205.00  0.00 220.00  0.00 210.00  0.00 215.00  0.00 3696.56 
4  210.00  0.00 225.00  0.00 215.00  0.00 220.00  0.00 4315.34 
4  215.00  0.00 230.00  0.00 220.00  0.00 225.00  0.00 4964.46 
4  220.00  0.00 235.00  0.00 225.00  0.00 230.00  0.00 4627.96 
Topo	
2	
48	
0	3207.309
5	3205.404
10	3203.332
15	3200.623
20	3199.245
25	3198.594
30	3196.93
35	3196.96
40	3196.361
45	3195.093
50	3195.11
55	3192.477
60	3191.669
65	3191.832
70	3191.584
75	3189.691
80	3190.47
85	3188.347
90	3186.827
95	3187.767
100	3188.169
105	3188.275
110	3188.637
115	3187.55
120	3187.167
125	3186.613
130	3185.816
135	3184.268
140	3181.521
145	3183.811
150	3184.418
155	3183.796
160	3182.575
165	3181.139
170	3179.237
175	3178.755
180	3177.532
185	3177.692
190	3176.647
195	3175.629
200	3175.36
205	3176.014
210	3176.205
215	3174.649
220	3173.838
225	3170.594
230	3168.973
235	3167.485
